OlinkID,epvs_insula_6_nobs,epvs_insula_6_beta,epvs_insula_6_se,epvs_insula_6_pvalue,epvs_insula_6_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID20361,926,-0.04030446032280597,0.034975318536613086,0.24947426137486228,0.9738590416428587,44.63062120179963,Q14515,SPARCL1,Cardiometabolic,Unique Protein
OID20362,926,0.009904905231316884,0.0338281407382019,0.7697416425351072,0.9890967725177496,34.78252431462506,P14543,NID1,Cardiometabolic,Unique Protein
OID20363,926,0.11544938469794591,0.03440453335205965,8.247834402405172e-4,0.3816047452338442,31.140465604221053,P30530,AXL,Cardiometabolic,Unique Protein
OID20364,926,8.474292722548675e-4,0.03415851293805277,0.9802130039623012,0.9986550428843561,34.32398286107808,P07478,PRSS2,Cardiometabolic,Unique Protein
OID20365,926,-0.02189376315056319,0.03598541056953391,0.543070633165236,0.9841116875094393,32.65462187429551,Q9UBR2,CTSZ,Cardiometabolic,Unique Protein
OID20366,926,-0.015902105020977126,0.032259630296835304,0.6221737556242313,0.9859783110734047,34.51868440881384,O00533,CHL1,Cardiometabolic,Unique Protein
OID20367,926,-0.0059691485395618315,0.03329703918785758,0.8577661483869878,0.9908257245605179,55.95594842249654,Q9BXJ1,C1QTNF1,Cardiometabolic,Unique Protein
OID20368,926,0.0018555098800490156,0.0346890088264478,0.9573534355241766,0.9986550428843561,33.91079502527237,P35443,THBS4,Cardiometabolic,Unique Protein
OID20369,926,-0.012572722638467877,0.03513558106217118,0.7205507112390773,0.9890967725177496,31.720055138316162,P02786,TFRC,Cardiometabolic,Unique Protein
OID20370,926,0.0379658430469907,0.036276566318071773,0.2955792517074518,0.9738590416428587,32.635609319972524,P10721,KIT,Cardiometabolic,Unique Protein
OID20371,926,-0.029616740417617932,0.038357714034204266,0.4402454312555899,0.9816185290187052,53.56674999256291,Q07654,TFF3,Cardiometabolic,Unique Protein
OID20372,926,-0.08869630594254867,0.03539884786939136,0.012398254613709822,0.5089083182395027,38.54603826135812,P08709,F7,Cardiometabolic,Unique Protein
OID20373,926,-0.0577049983684427,0.03744513679344267,0.12365346210271476,0.9220384431791715,46.190231905026764,Q99969,RARRES2,Cardiometabolic,Unique Protein
OID20374,926,0.011950974731602261,0.03847110941618668,0.756139811573744,0.9890967725177496,40.61679815301629,O95445,APOM,Cardiometabolic,Unique Protein
OID20375,926,0.009278579162218277,0.033797245086870445,0.7837350420170459,0.9890967725177496,31.410340415829218,Q96H15,TIMD4,Cardiometabolic,Unique Protein
OID20376,926,0.011708126880932356,0.03330300605632356,0.7252474443050969,0.9890967725177496,30.949833029568897,P05556,ITGB1,Cardiometabolic,Unique Protein
OID20377,926,-0.01015270014620257,0.03766093602085628,0.7875435816116136,0.9890967725177496,34.534450114113355,P08174,CD55,Cardiometabolic,Unique Protein
OID20378,926,0.03296675377793918,0.035635268830609745,0.35515250663619846,0.9738590416428587,55.118220702148655,P08571,CD14,Cardiometabolic,Unique Protein
OID20379,926,0.02693088653356054,0.03411274134520482,0.4300460706331255,0.9816185290187052,38.45401244975626,P16109,SELP,Cardiometabolic,Unique Protein
OID20380,926,0.0329563681327234,0.03554014839520133,0.3540184660227895,0.9738590416428587,35.151252354540496,P15529,CD46,Cardiometabolic,Unique Protein
OID20381,926,-0.007347229153174999,0.03400981102543082,0.8290110430663561,0.9896473158806222,32.68356122440878,P07359,GP1BA,Cardiometabolic,Unique Protein
OID20382,926,0.09770182083119505,0.03486617534166828,0.005184103032143681,0.4712190603112042,32.23146460694246,Q15485,FCN2,Cardiometabolic,Unique Protein
OID20383,926,-0.025639037956922725,0.04376965484606603,0.5581749536829124,0.984280259829374,32.17056496508424,P98160,HSPG2,Cardiometabolic,Unique Protein
OID20384,926,-0.06880163176356005,0.03565614275601132,0.053970680754867745,0.7293640696791466,40.264165708028564,Q15113,PCOLCE,Cardiometabolic,Unique Protein
OID20385,926,0.039399940449360654,0.03522578625844191,0.2636518634360055,0.9738590416428587,33.70199203756176,P08887,IL6R,Cardiometabolic,Unique Protein
OID20386,926,-0.011931530516415082,0.03377760653966061,0.7239924570173379,0.9890967725177496,39.84232351800892,P00441,SOD1,Cardiometabolic,Unique Protein
OID20387,926,0.05151254716449192,0.03303196972983423,0.11923387514689779,0.9043718524968849,32.145765388355144,O75015,FCGR3B,Cardiometabolic,Unique Protein
OID20388,926,-0.045978386379785206,0.03510998097916175,0.19067976184296126,0.9725636426977382,34.704994985195434,P10646,TFPI,Cardiometabolic,Unique Protein
OID20389,926,0.02979299662787288,0.033802749694176716,0.3783475876321545,0.9802119444326501,25.872248460409804,Q16853,AOC3,Cardiometabolic,Unique Protein
OID20390,926,-0.0136852535785504,0.034689731918206776,0.6933016939139208,0.9890967725177496,34.98435880244203,O14786,NRP1,Cardiometabolic,Unique Protein
OID20391,926,-0.022621574251137026,0.03413881434636846,0.5077332332439293,0.9816185290187052,36.48615740263187,P12318,FCGR2A,Cardiometabolic,Unique Protein
OID20392,926,0.029512023634545293,0.03781982983885521,0.4353997474907094,0.9816185290187052,41.02300941167323,P80188,LCN2,Cardiometabolic,Unique Protein
OID20393,926,0.01399402850747206,0.0335405254580536,0.6766110988478571,0.9890967725177496,34.91389919955727,P20023,CR2,Cardiometabolic,Unique Protein
OID20394,926,-2.676232898628527e-4,0.036301776553728717,0.9941195299072167,0.999541531170215,33.41055194344548,Q9NZK5,ADA2,Cardiometabolic,Unique Protein
OID20395,926,-0.024536068270240758,0.03516794162105424,0.4855549813579264,0.9816185290187052,39.470818387695545,P55774,CCL18,Cardiometabolic,Unique Protein
OID20396,926,0.06254730235849512,0.03527520258928098,0.07654484747065012,0.7937752535323384,23.570279907213102,P19320,VCAM1,Cardiometabolic,Unique Protein
OID20397,926,0.019946732716760965,0.03709392446684767,0.5908917795270241,0.9844644449593747,35.057065210001795,Q9NPY3,CD93,Cardiometabolic,Unique Protein
OID20398,926,-0.04399435443156634,0.03493183947996352,0.20819860617728475,0.9738590416428587,37.812536719442946,P17936,IGFBP3,Cardiometabolic,Unique Protein
OID20399,926,-0.03032414552813542,0.03597074315266785,0.3994388582395991,0.9810524124677401,43.71556914627537,P36222,CHI3L1,Cardiometabolic,Unique Protein
OID20400,926,-0.03516783773266761,0.04486572084617363,0.43333551609279386,0.9816185290187052,47.45033316662133,P01034,CST3,Cardiometabolic,Unique Protein
OID20401,926,-0.03200812301948011,0.040718576928726824,0.4320256940208085,0.9816185290187052,37.76459169765957,Q16627,CCL14,Cardiometabolic,Unique Protein
OID20402,926,-0.051321915802733493,0.03404877294071402,0.1320816326846532,0.9416453959444909,46.02307439908525,P04070,PROC,Cardiometabolic,Unique Protein
OID20403,926,-0.009347335097263714,0.03564707369900664,0.7932124517427969,0.9890967725177496,33.032961442287586,P03950,ANG,Cardiometabolic,Unique Protein
OID20404,926,-0.017464941615445564,0.034531686174791965,0.6131444558515704,0.9859783110734047,39.66498903863329,Q9UGM5,FETUB,Cardiometabolic,Unique Protein
OID20405,926,0.007345881515624721,0.033937350855112215,0.8286825706032319,0.9896473158806222,35.18217482626879,P49747,COMP,Cardiometabolic,Unique Protein
OID20406,926,0.03220084544435634,0.035047677803923455,0.358459610551781,0.9738590416428587,30.577407963454235,P27487,DPP4,Cardiometabolic,Unique Protein
OID20407,926,-0.03943550726984845,0.03774326085459419,0.2963782043623148,0.9738590416428587,38.82616219157317,Q9Y5C1,ANGPTL3,Cardiometabolic,Unique Protein
OID20408,926,-0.0861235480262619,0.04007563099195829,0.03189731879861845,0.6686186456359944,34.8062025909062,P41222,PTGDS,Cardiometabolic,Unique Protein
OID20409,926,-0.03325740244937257,0.033096513469659826,0.3152325768059831,0.9738590416428587,45.65838977854751,P00915,CA1,Cardiometabolic,Unique Protein
OID20410,926,-0.04118940737384472,0.03293767802580359,0.2114312159955261,0.9738590416428587,38.0576719152115,P06681,C2,Cardiometabolic,Unique Protein
OID20411,926,0.04089729435356146,0.03439274827945144,0.23470252968989877,0.9738590416428587,34.85263957823027,P05362,ICAM1,Cardiometabolic,Unique Protein
OID20412,926,0.0058894374542539756,0.03442895984556486,0.8642144203533642,0.9908257245605179,59.9187839826236,P13501,CCL5,Cardiometabolic,Unique Protein
OID20413,926,-0.08599850912520364,0.04735860577501726,0.06971681444046302,0.7837778792672053,34.31739724096451,P24592,IGFBP6,Cardiometabolic,Unique Protein
OID20414,926,-0.007120364266502318,0.03812183564787638,0.8518756987089394,0.9905342527411105,40.08656575443031,Q12805,EFEMP1,Cardiometabolic,Unique Protein
OID20415,926,-0.046535733107643654,0.03636427635357488,0.20097542088991352,0.9736668941214823,34.33227694048653,P05451,REG1A,Cardiometabolic,Unique Protein
OID20416,926,-0.05366633276598881,0.03542142516300983,0.13010141754451676,0.9416453959444909,34.31207074539125,Q92820,GGH,Cardiometabolic,Unique Protein
OID20417,926,-0.04677853102157344,0.032981345158597526,0.15643819168710726,0.9622023924017565,38.08582122847758,Q15582,TGFBI,Cardiometabolic,Unique Protein
OID20418,926,6.322028512836608e-4,0.035065960871959415,0.9856197276480501,0.9986550428843561,38.2422885792993,P01033,TIMP1,Cardiometabolic,Unique Protein
OID20790,926,0.03466335484955997,0.03431836857709679,0.31274039414858384,0.9738590416428587,51.309245655769445,Q86VW0,SESTD1,Neurology,Unique Protein
OID20791,926,-0.023871128188659753,0.03342764522784331,0.47534142092755993,0.9816185290187052,40.06140001862749,P53539,FOSB,Neurology,Unique Protein
OID20792,926,0.06945900631501224,0.03423612711159472,0.042769081718592485,0.6769783573347762,58.71064196995174,Q92597,NDRG1,Neurology,Unique Protein
OID20793,926,0.021475300400497933,0.0338092046086232,0.5254646315714839,0.9816185290187052,31.562877574011683,A1E959,ODAM,Neurology,Unique Protein
OID20794,926,0.03718988354769596,0.03332085006772542,0.26466971243839815,0.9738590416428587,202.07702177243254,P60484,PTEN,Neurology,Unique Protein
OID20795,926,0.008910128844402725,0.03303822233943443,0.7874591225521537,0.9890967725177496,55.697435226431324,Q8IU54,IFNL1,Neurology,Unique Protein
OID20796,926,0.04646288168221259,0.033053702702414624,0.1601631797711459,0.9622023924017565,43.73588605859292,P51531,SMARCA2,Neurology,Unique Protein
OID20797,926,-0.0016141630782616771,0.032382943756411,0.9602560498933315,0.9986550428843561,48.360849914220225,O14579,COPE,Neurology,Unique Protein
OID20798,926,0.0628869065147955,0.03520149689278016,0.07435597806466748,0.787202495904524,35.02309443477633,P15336,ATF2,Neurology,Unique Protein
OID20799,926,0.013374920996613493,0.03362980204182353,0.690937586653336,0.9890967725177496,38.82673598509015,P53985,SLC16A1,Neurology,Unique Protein
OID20800,926,0.01324037634386174,0.0314405346431768,0.6737643465993678,0.9890967725177496,64.37185316530415,P02533,KRT14,Neurology,Unique Protein
OID20801,926,-0.06550730569255202,0.03740038650521879,0.08019649145791678,0.7984482059247628,54.6741033218614,P22676,CALB2,Neurology,Unique Protein
OID20803,926,0.10436139169530002,0.03189120994278726,0.0011067291261885118,0.3816047452338442,33.824902043118215,Q4LE39,ARID4B,Neurology,Unique Protein
OID20804,926,0.04243835941177869,0.03393888031848995,0.21146429966630084,0.9738590416428587,27.77414204692883,Q9NSK7,C19orf12,Neurology,Unique Protein
OID20805,926,0.0027911336541688926,0.033363729219056046,0.9333470916244286,0.9946257601720906,48.77454839504621,Q8WTV0,SCARB1,Neurology,Unique Protein
OID20806,926,0.0687500025754911,0.03349085438767151,0.040379430857233965,0.6706197522482664,35.634880122493975,Q9UKV5,AMFR,Neurology,Unique Protein
OID20807,926,0.04604849217826932,0.03336095705610212,0.16783216378600607,0.9622023924017565,41.78724755829258,P45452,MMP13,Neurology,Unique Protein
OID20808,661,0.05656437069244774,0.03964747203278232,0.15415972126023647,0.9622023924017565,26.565159219411655,Q96JP9,CDHR1,Neurology,Unique Protein
OID20809,926,0.005240420241641768,0.03318043667054997,0.8745416748276444,0.993446834531741,35.54608682452417,Q6ZMJ4,IL34,Neurology,Unique Protein
OID20810,926,0.0027983326688800847,0.03631885855160123,0.9386015929579758,0.9946257601720906,47.97841363956861,P08758,ANXA5,Neurology,Unique Protein
OID20811,926,-0.003863300521436701,0.03243999261700251,0.9052299792840803,0.9946257601720906,65.89048378347329,P48047,ATP5PO,Neurology,Unique Protein
OID20812,926,0.04241799080477486,0.03198787544711151,0.1851532305073074,0.9713186555830414,32.710189375879956,Q6ZMC9,SIGLEC15,Neurology,Unique Protein
OID20813,926,0.023306763816959532,0.03371437910990574,0.48955426313593,0.9816185290187052,44.15105473377593,Q6PIL6,KCNIP4,Neurology,Unique Protein
OID20814,926,0.007010667411317493,0.03435069159871119,0.8383283137600859,0.9896473158806222,66.76417496818756,Q6P1M0,SLC27A4,Neurology,Unique Protein
OID20815,926,0.06929137245544874,0.03335951565106641,0.038073335367350795,0.6686186456359944,42.556051948696705,P53582,METAP1,Neurology,Unique Protein
OID20816,926,-0.018666830297729187,0.03426349172886119,0.5860238412171261,0.9844644449593747,50.48776112418921,P13385,TDGF1,Neurology,Unique Protein
OID20817,690,0.022813835242410922,0.03630295874392737,0.5299376895451741,0.9816185290187052,27.135080448842565,Q9NRW1,RAB6B,Neurology,Unique Protein
OID20818,926,0.07064945395858928,0.03320676943943779,0.03364352887115388,0.6686186456359944,50.88400295729733,P05455,SSB,Neurology,Unique Protein
OID20819,690,0.03636130306614917,0.04025746992530762,0.36673537553981517,0.9738590416428587,33.20606074924131,O96013,PAK4,Neurology,Unique Protein
OID20820,926,0.024277263009616242,0.033298087224687155,0.4661361802849425,0.9816185290187052,43.324149541444015,Q9NXA8,SIRT5,Neurology,Unique Protein
OID20821,926,0.0068653085061504094,0.03307921076186075,0.835633740917719,0.9896473158806222,41.74916132779067,Q8N2G4,LYPD1,Neurology,Unique Protein
OID20822,926,0.025692373029772703,0.03257615682575356,0.43050207469718815,0.9816185290187052,27.572610365026375,P49023,PXN,Neurology,Unique Protein
OID20823,926,-0.04107283133972631,0.032861401777554165,0.21166660871726256,0.9738590416428587,41.863160552008935,Q9BXS1,IDI2,Neurology,Unique Protein
OID20824,926,0.029073141225648656,0.033499074305895944,0.3856909311822795,0.9810524124677401,64.13773869239891,P15018,LIF,Neurology,Unique Protein
OID20825,926,-0.010790122844732927,0.03178742511272251,0.734352410144089,0.9890967725177496,37.51817951474591,Q9H1C3,GLT8D2,Neurology,Unique Protein
OID20826,926,-0.03184048684932724,0.03197548581775899,0.3196244593176408,0.9738590416428587,39.870580769534776,P20936,RASA1,Neurology,Unique Protein
OID20827,926,0.03282263001872117,0.03454599416281764,0.34230830502151055,0.9738590416428587,53.10360639338702,P51452,DUSP3,Neurology,Unique Protein
OID20828,926,0.06115494967322301,0.03363248346161181,0.0693445461529056,0.7837778792672053,38.31708931540489,P09769,FGR,Neurology,Unique Protein
OID20829,926,-0.01885361810680724,0.0340227707761403,0.5796152614610302,0.9844644449593747,49.873050084552496,P14625,HSP90B1,Neurology,Unique Protein
OID20830,926,-0.06893752763614981,0.03232559158296985,0.033226517766176175,0.6686186456359944,512.1107470327038,P10636,MAPT,Neurology,Unique Protein
OID20831,926,0.03295655912314118,0.0340797992495848,0.3337822327315011,0.9738590416428587,43.940580207165766,Q9HAW4,CLSPN,Neurology,Unique Protein
OID20832,926,0.05626557016606566,0.033518462552181216,0.09356702046174704,0.8467380830021258,45.77920112293036,Q9UM07,PADI4,Neurology,Unique Protein
OID20833,926,0.024108665061117026,0.03354714852446976,0.47254217648393526,0.9816185290187052,122.0950974661547,P26440,IVD,Neurology,Unique Protein
OID20834,926,0.004291057913877385,0.03632294429492669,0.9059859123586567,0.9946257601720906,38.5714295495882,P29474,NOS3,Neurology,Unique Protein
OID20835,926,-0.003828412207664911,0.037989902482108616,0.9197518405334052,0.9946257601720906,21.255107045360358,O60240,PLIN1,Neurology,Unique Protein
OID20836,926,-0.013658550984124069,0.03417794141198039,0.6895230197516964,0.9890967725177496,60.842916741609784,P41208,CETN2,Neurology,Unique Protein
OID20837,690,0.03820989270645343,0.038946089418582124,0.32690008430715134,0.9738590416428587,58.759503625513766,Q9Y6E0,STK24,Neurology,Unique Protein
OID20838,926,0.03931182786139459,0.03346074371470139,0.2403584411524416,0.9738590416428587,58.92655629584846,Q9UJY5,GGA1,Neurology,Unique Protein
OID20839,926,0.05584190889414317,0.035169972148085135,0.11268750587575478,0.8853848664989608,34.46481345198924,P30039,PBLD,Neurology,Unique Protein
OID20840,926,0.02340559139568949,0.033282992188135525,0.4820936268294074,0.9816185290187052,45.78810869706068,Q5JZY3,EPHA10,Neurology,Unique Protein
OID20841,926,0.04664133479056399,0.031137633468712,0.13450603086063093,0.9441780948753669,44.61908458873251,Q02643,GHRHR,Neurology,Unique Protein
OID20842,926,0.003931970844488137,0.032621342243652,0.9040871747959025,0.9946257601720906,56.80019476619832,Q9BW30,TPPP3,Neurology,Unique Protein
OID20843,926,0.03442957641197359,0.03304362728711334,0.2977166686568075,0.9738590416428587,53.682942934035204,Q16864,ATP6V1F,Neurology,Unique Protein
OID20844,926,-4.605026543191475e-4,0.03314063299498396,0.9889164903078289,0.9986550428843561,32.56648575668456,Q9HA65,TBC1D17,Neurology,Unique Protein
OID20845,926,0.008535643009013515,0.032943605444957225,0.7956181292061815,0.9890967725177496,37.51663784602348,Q96PP9,GBP4,Neurology,Unique Protein
OID20846,926,0.03949074216854058,0.032628523250460006,0.22647497995130933,0.9738590416428587,37.00609629739,Q9Y680,FKBP7,Neurology,Unique Protein
OID20847,926,-0.01604564189561071,0.033084827215202985,0.6278045492658988,0.9859783110734047,20.079429729667456,Q03393,PTS,Neurology,Unique Protein
OID20849,926,-0.015084182733407581,0.035762593217025074,0.673281064405064,0.9890967725177496,33.120495784882294,P58417,NXPH1,Neurology,Unique Protein
